0	Lil Uzi Vert	Freestyle 150 (On My Grind) by Lil Uzi Vert	your bitch, choppa gonna swerve your man (Bah, bah, bah) / Twenty-bands for a brick, psych, no, that's a	https://genius.com/Lil-uzi-vert-freestyle-150-on-my-grind-lyrics
0	Lindsay Little	Perception of the X by Lindsay Little	devout and vertical / Beguiled the world. / He opened us — / Who was a key. / Who was a man." (1968) / August 7	https://genius.com/Lindsay-little-perception-of-the-x-annotated
0	MarleMarle	Flex like Rich by MarleMarle	no joke,bottle up cola we selling that coke,8 grand a key get it straight off the boat / This	https://genius.com/Marlemarle-flex-like-rich-lyrics
0	NUMB&DUMB	That's A Lot of Red by NUMB&DUMB	oximetry / Checking Echocardiography / Making sure I see the patient pees / Per kilo an hour: 0.3 / Look at the red	https://genius.com/Numb-dumb-thats-a-lot-of-red-lyrics
0	Nephew100 (Ft. Jose Guapo)	Aint Going Broke by Nephew100 (Ft. Jose Guapo)	t been broke since 06 / Plug called, I need more bricks / [?] go fish / [?] for the [?] / Tryna get the money, nigga	https://genius.com/Nephew100-aint-going-broke-lyrics
0	OJ da Juiceman & Project Pat	Burglar Bars by OJ da Juiceman & Project Pat	to cook in my kitchen / Check in my invintory, 20 bricks dropped in / Arm and Hammer baking soda, get your	https://genius.com/Oj-da-juiceman-and-project-pat-burglar-bars-lyrics
0	Outlawz (Ft. TQ)	Get Paid by Outlawz (Ft. TQ)	out the sockets / But that's how it is in twenty-three a.m / Brick City, N-J / Besides Cali	https://genius.com/Outlawz-get-paid-lyrics
0	Pimp C	True Story by Pimp C	push bricks / So I hit the fuckin' slab for the 16.5 / Fuck scorin' at the crib cause that shit	https://genius.com/Pimp-c-true-story-lyrics
0	Pooh-Man (MC POOH)	Niggas Ain't Playin' by Pooh-Man (MC POOH)	d ever find / Treated me like Vaseline, but quick as a fox / Drop a key for 25 like they was	https://genius.com/Pooh-man-mc-pooh-niggas-aint-playin-lyrics
0	Pusha T	Speakers Going Hammer by Pusha T	niggers free to go / It was all good just a key ago / Price for the 20 all i need to	https://genius.com/Pusha-t-speakers-going-hammer-lyrics
0	Rex P	Devon Freestyle by Rex P	the ivory; / Plus I've got the Guinea link, talking 25 a key / If they ever catch me wid it	https://genius.com/Rex-p-devon-freestyle-lyrics
0	Saigon	Papi (35 a Gram) by Saigon	papi, work with me / Cuz see 35 g's for a key is too much for me / 35 a gram	https://genius.com/Saigon-papi-35-a-gram-lyrics
0	Shatta Wale	Kumerica by Shatta Wale	how we chilling / See how we killing / Hahaha / Yeah / 24 keys was my first shipping / Eilis shut your biblical you	https://genius.com/Shatta-wale-kumerica-lyrics
0	Simon Armitage	About His Person by Simon Armitage	twenty-fourth to the first of April. / A brace of keys for a mortise lock, / an analogue watch, self-winding	https://genius.com/Simon-armitage-about-his-person-annotated
0	Smerker (Ft. Deep Green, J Spades & Pak-Man)	Stars In The Wraith (Remix) by Smerker (Ft. Deep Green, J Spades & Pak-Man)	on my clip / Thirty on my wrist, wan' pay thirty for a brick / I don't trust hoes or a	https://genius.com/Smerker-stars-in-the-wraith-remix-lyrics
0	Smerker (Ft. Deep Green, J Spades & Pak-Man)	Stars In The Wraith (Remix) by Smerker (Ft. Deep Green, J Spades & Pak-Man)	yayo / One-thirty on my whip, thirty on my clip / Thirty on my wrist, wan' pay thirty for a brick	https://genius.com/Smerker-stars-in-the-wraith-remix-lyrics
0	Snap Capone	Catching Them Bodies by Snap Capone	in Dior / Talking Giuseppes, I bought the whole store / Took a twenty on a brick, fuck that, hold a ten	https://genius.com/Snap-capone-catching-them-bodies-lyrics
0	Snap Capone	Man Down by Snap Capone	"Don't stop rapping" they keep telling me / I'm in the hood where the bricks go for thirty	https://genius.com/Snap-capone-man-down-lyrics
0	Snap Capone	Pay 4 It / Picture Me Rolling by Snap Capone	drops, that's crack in a pot / Charge thirty for a key, that's the price of my watch / Nigga	https://genius.com/Snap-capone-pay-4-it-picture-me-rolling-lyrics
0	StarD1	Gangsta Life (Trebug Mix) by StarD1	with all my cash / Now it's 96' I got a lean 21 / Coppin' keys, making G's, messin around	https://genius.com/Stard1-gangsta-life-trebug-mix-lyrics
0	Styles P	Institutionalized by Styles P	s faces / Forget the colors, do the numbers / Twenty for a brick, but if you caught, it's twenty-five	https://genius.com/Styles-p-institutionalized-lyrics
0	TQ	Get Paid by TQ	out the sockets / But that's how it is in twenty-three a.m / Brick City, N-J / Besides Cali	https://genius.com/Tq-get-paid-lyrics
0	TXX Will (Ft. Legion (Producer), Lejo (USA) & Sundae)	Hustlers Theme by TXX Will (Ft. Legion (Producer), Lejo (USA) & Sundae)	things / Show you how to turn a soft packet to a hard key / I charge a large fee, [?] / 28 inches	https://genius.com/Txx-will-hustlers-theme-lyrics
0	Tania Christopher	Knock Knock by Tania Christopher	my watch / 6 o'clock on the dot / Then my keys dropped / Now I can't open the lock / Why	https://genius.com/Tania-christopher-knock-knock-lyrics
0	Teebone (Ft. God's Gift)	MIC Tribute Update by Teebone (Ft. God's Gift)	True killa bees, never ever cease / 'Cause originality is the key / A tribute to 21 MCs / Who mash up the	https://genius.com/Teebone-mic-tribute-update-lyrics
0	These Animals	Tenants by These Animals	so sleep deprived / And up the steps, and with her keys / She find finds 35 / A cool suburban breeze, will	https://genius.com/These-animals-tenants-lyrics
0	Tim Minchin	Fat Children by Tim Minchin	just gets short of breath / Cause he's thirty-five kilos above the ideal weight / Of thirty-five kilos for	https://genius.com/Tim-minchin-fat-children-lyrics
0	Tom King (Pop)	Princess Dress by Tom King (Pop)	on shows for my nana and my papa too / Turning twenty hit me like a brick wall / Stressing about things	https://genius.com/Tom-king-pop-princess-dress-lyrics
0	Trapstar Toxic	Life I Live by Trapstar Toxic	You see me, I don't watch face / Eyes on a brick, thirty-six times twenty-eight / That's the	https://genius.com/Trapstar-toxic-life-i-live-lyrics
0	Xept & Lion	Mexico by Xept & Lion	bitches do my whips / One man squad, John Wick / Turn a stick to a brick / Thirty six make a brick	https://genius.com/Xept-and-lion-mexico-lyrics
0	Xept (Ft. Blacc Willi)	One Hundred by Xept (Ft. Blacc Willi)	and whipping it hunnit / Came with the check and the bricks / Thirty six make a brick / Whoa, we keep it	https://genius.com/Xept-one-hundred-lyrics
0	Young Pacs	Legacy by Young Pacs	sold "Hold this" / Told my plug "I can work with a whole brick" / Twenty-five grand lick I missed cah	https://genius.com/Young-pacs-legacy-lyrics
0	Yung LA (Ft. Humble G)	That Ain't Me by Yung LA (Ft. Humble G)	around, you know i'm from the 3 / I never sold a key, that ain't me / Everybody had bricks	https://genius.com/Yung-la-that-aint-me-lyrics
1913	Charles Richet	Nobel Lecture in Physiology or Medicine (1913): Anaphylaxis (Richet) by Charles Richet	lethal dose was of the order of 0.1 liquid per kilo live weight of subject. / But certain of the	https://genius.com/Charles-richet-nobel-lecture-in-physiology-or-medicine-1913-anaphylaxis-richet-annotated
1967	The Move	The Disturbance by The Move	Reach the age of a-21 / Ain't got no key to fit my door / Day and a-night I	https://genius.com/The-move-the-disturbance-lyrics
1992	Pooh-Man	Niggas Ain't Playin' by Pooh-Man	d ever find / Treated me like Vaseline, but quick as a fox / Drop a key for twenty five like they	https://genius.com/Pooh-man-niggas-aint-playin-lyrics
1992	UGK	Pocket Full of Stones by UGK	mine / Got my money totalled for a big time pass / 17-5, I got a bird on they ass / (Hey	https://genius.com/Ugk-pocket-full-of-stones-lyrics
1993	UGK	Pocket Full of Stones (Port Arthur Remix) by UGK	mine / Got my money totaled for a big time spree / 17-5, I got a bird - yeah key! / Put my	https://genius.com/Ugk-pocket-full-of-stones-port-arthur-remix-lyrics
1994	JAŸ-Z	Understand Me by JAŸ-Z	me / By nineteen, I'd be in jail, smoking or buying the key / Which one would you choose out of	https://genius.com/Jay-z-understand-me-lyrics
1994	Kokane (Ft. Above the Law & Tha Alkaholiks)	All Bark No Bite by Kokane (Ft. Above the Law & Tha Alkaholiks)	flat well, alright / Cause I gotta slang my funk at 17-5 a ki / Now, what's up homes / I	https://genius.com/Kokane-all-bark-no-bite-lyrics
1994	Kokane (Ft. Cold 187um, Dirty Red & KMG the Illustrator)	Aftermath by Kokane (Ft. Cold 187um, Dirty Red & KMG the Illustrator)	Or do you wanna die for my Kokane that's 17-5 a ki? / Awww yeah, I sit leanin' on	https://genius.com/Kokane-aftermath-lyrics
1994	Lil Gin	Strapped At All Times by Lil Gin	other niggas shit, but they don't fuck with mine / 17-5, I gotta bird on they ass / Pistol grip	https://genius.com/Lil-gin-strapped-at-all-times-lyrics
1995	Crash Vegas	What Money Can Buy by Crash Vegas	stars travel in her skies / Clipped wings, lost nerve at 35 / Inside a box she keeps her golden bird / And	https://genius.com/Crash-vegas-what-money-can-buy-lyrics
1995	Master P	Dead Presidents by Master P	than M.J / And like Cube say today will be a good day / 25 G's for a key / Hook	https://genius.com/Master-p-dead-presidents-lyrics
1995	Raekwon (Ft. Ghostface Killah)	Striving for Perfection by Raekwon (Ft. Ghostface Killah)	a new connect son, for real, man / Fuck all this twenty for a brick shit, man (No doubt) / My man	https://genius.com/Raekwon-striving-for-perfection-lyrics
1995	TRU (Ft. C-Bo, King George & Master P)	That's How We Break Bread by TRU (Ft. C-Bo, King George & Master P)	table, and from city to city I'm able / Cap a key for 10 and 12, my Mexican friends got	https://genius.com/Tru-thats-how-we-break-bread-lyrics
1996	Star D	Gangsta Life by Star D	with all my cash / Now it's '96 I got a lean 21 / Coppin' keys, makin' G's, messin' around	https://genius.com/Star-d-gangsta-life-lyrics
1997	Hot Boys	Get it How U Live!! by Hot Boys	shine and floss / Is you bout that white sauce, 10 a keys the cost, bout to toss a nigga 3	https://genius.com/Hot-boys-get-it-how-u-live-lyrics
1997	TRU (Ft. Master P)	Swamp Nigga by TRU (Ft. Master P)	a muthafuckin ki / Fool, when ya hit me, it's 18-5 / I gotta tax ya 2 G's just	https://genius.com/Tru-swamp-nigga-lyrics
1997	TRU (Ft. Master P)	Swamp Nigga by TRU (Ft. Master P)	on blunts, niggas call it Swisher sweets / I got birds 16-5 a muthafuckin ki / Fool, when ya hit me	https://genius.com/Tru-swamp-nigga-lyrics
2000	D.I.T.C. (Ft. A.G. (D.I.T.C.), Big Pun & KRS-One)	Drop It Heavy by D.I.T.C. (Ft. A.G. (D.I.T.C.), Big Pun & KRS-One)	s for the Range but I got 'em down / To twenty and a brick, now I'm out wit this	https://genius.com/Ditc-drop-it-heavy-lyrics
2000	Drag-On (Ft. The LOX)	Ready for War by Drag-On (Ft. The LOX)	grams in an ounce / Everybody bounce, 26 inch hues on a truck / 36 O's in a key, everybody ree	https://genius.com/Drag-on-ready-for-war-lyrics
2000	Drama (Rap)	The Plot by Drama (Rap)	28 grams and an ounce of a thousand and 8 per key / Drop by the music store to holler at	https://genius.com/Drama-rap-the-plot-lyrics
2001	JAŸ-Z	U Don't Know by JAŸ-Z	ain't no rewindin' me back / Could make forty off a brick, but one rhyme could beat that / And if	https://genius.com/Jay-z-u-dont-know-lyrics
2002	504 Boyz (Ft. Afficial, Curren$y, Desperado (US), Krazy, Master P, S-Flames & Yukon)	My Life is Sweet by 504 Boyz (Ft. Afficial, Curren$y, Desperado (US), Krazy, Master P, S-Flames & Yukon)	m a weed blower, I get my ki's lower / 16-5 a few weeks, I'll have a green	https://genius.com/504-boyz-my-life-is-sweet-lyrics
2002	B.O.C. Click	Freestyle (2) by B.O.C. Click	got the dope and I put it in the streets / 32 keys, a TEC-9, and a couple freaks / Number	https://genius.com/Boc-click-freestyle-2-lyrics
2002	Fabolous (Ft. Pharrell Williams)	Young'n by Fabolous (Ft. Pharrell Williams)	all just wannabes / Federal Agents on their P's / 30 a gram 28 on the keys / Gotta good lawyer I	https://genius.com/Fabolous-youngn-lyrics
2005	D-Block (Ft. Jadakiss)	Yayo by D-Block (Ft. Jadakiss)	NC like [?] / Jada drop dead if Kiss is fronting / Your bricks cost 24, mine 60 something / Get it today, stack	https://genius.com/D-block-yayo-lyrics
2006	Bad Neighbors (of Sandpeople)	Untitled Bonus 5 by Bad Neighbors (of Sandpeople)	occupy my mind grounded I slave / Plenty of grams and keys but 21 grams a leaf / It's funny what	https://genius.com/Bad-neighbors-of-sandpeople-untitled-bonus-5-lyrics
2006	Gucci Mane	Street Niggaz by Gucci Mane	get smashed, bond money on deck / Gave my dog half a brick for a '73 Donk / Got that bullfrog yay	https://genius.com/Gucci-mane-street-niggaz-lyrics
2006	Wiley	Crash Bandicoot Freestyle by Wiley	at / Canary Wharf retail therapy's me all week / Shot a key at / 28g at, 20 past 3 / 27 big	https://genius.com/Wiley-crash-bandicoot-freestyle-lyrics
2007	Pimp C	True Stories by Pimp C	push bricks / So I hit the fuckin' slab for the 16.5 / Fuck scorin' at the crib cause that shit	https://genius.com/Pimp-c-true-stories-lyrics
2008	Bronze Nazareth	Chambers of Four by Bronze Nazareth	see my fingers trim their cartilage / I'll give you twenty for a brick or banana clip cartridges / That's	https://genius.com/Bronze-nazareth-chambers-of-four-lyrics
2008	Bun B (Ft. Kobe Honeycutt & Mddl Fngz)	Another Soldier by Bun B (Ft. Kobe Honeycutt & Mddl Fngz)	Open up the door, nigga standin' like shit / 15 full bricks, same price for a hit / Nigga I done done	https://genius.com/Bun-b-another-soldier-lyrics
2008	Gucci Mane	Crowd In Rage by Gucci Mane	the stage / Crumb Gucci Mane, the hottest rapper in the A / Sellin' plenty yay, movin' twenty bricks a day / I	https://genius.com/Gucci-mane-crowd-in-rage-lyrics
2008	Gucci Mane	Feel Like Cookin' by Gucci Mane	a blast it’ll put you on your ass / Give a brick for the cash charge you seventeen bands / Whatcha	https://genius.com/Gucci-mane-feel-like-cookin-lyrics
2008	Gucci Mane (Ft. Yo Gotti)	In the Trap by Gucci Mane (Ft. Yo Gotti)	servin' after 10 cause I'm all in / Cop a bird for the twenty nigga all ten / Deuce fours on	https://genius.com/Gucci-mane-in-the-trap-lyrics
2008	OJ da Juiceman	I'm Gettin Money by OJ da Juiceman	Ayy) / I rather ride six forty-five top back (Okay) / Twenty bricks a week and he can't top that	https://genius.com/Oj-da-juiceman-im-gettin-money-lyrics
2008	OJ da Juiceman (Ft. Gucci Mane)	Good Night by OJ da Juiceman (Ft. Gucci Mane)	that street life / VVS diamonds, everybody say goodnight / Twenty bricks a night made your girl say goodnight / Twenty bricks a	https://genius.com/Oj-da-juiceman-good-night-lyrics
2009	Ab-Soul	Introduction by Ab-Soul	for trafficking me / Like I'm wrapped in vaseline and go for 18 5 a key / At 18 I was	https://genius.com/Ab-soul-introduction-lyrics
2009	Ab-Soul	Introduction by Ab-Soul	me / Like I'm wrapped in vaseline and go for 18 5 a key / At 18 I was a G	https://genius.com/Ab-soul-introduction-lyrics
2009	Area Development (Ft. Barack Obama, Harry Reid, Kevin Brady & Nancy Pelosi)	Healthcare Reform: How Will It Affect Businesses? by Area Development (Ft. Barack Obama, Harry Reid, Kevin Brady & Nancy Pelosi)	reform to our broken system." / What's Next? / On Nov. 21, the Senate majority won a key procedural vote to	https://genius.com/Area-development-healthcare-reform-how-will-it-affect-businesses-annotated
2009	French Montana	Bricks & Walls by French Montana	Canal I get it free, nah it ain't ten a key / Look homey it's 35, I dont know	https://genius.com/French-montana-bricks-and-walls-lyrics
2009	French Montana	Love You Till You're Gone by French Montana	Canal I get it free, nah it ain't ten a key / Look homey it's 35, I dont know	https://genius.com/French-montana-love-you-till-youre-gone-lyrics
2009	Gorilla Zoe	Hood Clap by Gorilla Zoe	me & my bitch / That's a 9 millimeter, gettin' money, droppin' bricks / All I do is get money. What the	https://genius.com/Gorilla-zoe-hood-clap-lyrics
2009	Gucci Mane (Ft. Project Pat)	Time To Eat by Gucci Mane (Ft. Project Pat)	to eat / 21 a key, 10 five a half a key, 55 a quarter key nigga come and see a	https://genius.com/Gucci-mane-time-to-eat-lyrics
2009	Jeezy	Air Forces 2 by Jeezy	need another free / Two plates, four birds, one nigga, Mister 17-5 / Yeah, They know Shawty Lo, anything about dope	https://genius.com/Jeezy-air-forces-2-lyrics
2009	Jeezy	Done It by Jeezy	three, two plates, four birds / One nigga ooh wee, Mr. 17.5, yea they know shawty low / Anything about blow	https://genius.com/Jeezy-done-it-lyrics
2009	Lil' Flip & Gudda Gudda	I Keep It Street All Day by Lil' Flip & Gudda Gudda	you can see them hoes when my lips closed / The bricks go for sixteen, five if I know ya / But	https://genius.com/Lil-flip-and-gudda-gudda-i-keep-it-street-all-day-lyrics
2009	OJ da Juiceman (Ft. Cam'ron & Gucci Mane)	Make tha Trap Say Aye (Remix) by OJ da Juiceman (Ft. Cam'ron & Gucci Mane)	Juiceman? / This Louis belt cost 2 grand / Sell a quarter key by the newsstand / "Sniff that shit, feel like a	https://genius.com/Oj-da-juiceman-make-tha-trap-say-aye-remix-lyrics
2009	P Money (Ft. Drifter, Lady Leshurr & OGz)	Cool Safe by P Money (Ft. Drifter, Lady Leshurr & OGz)	blows / Five hours gone, a key goes / You're a 28 grams or a kilo / Not a OG, but a	https://genius.com/P-money-cool-safe-lyrics
2009	Raekwon (Ft. Kool G Rap & M.O.P.)	Ill Figures by Raekwon (Ft. Kool G Rap & M.O.P.)	with / Thirsty ass with no water and it sounded desperate / Brick a white nowadays is forty grand invested / Live within	https://genius.com/Raekwon-ill-figures-lyrics
2009	Skrapz	Beat2Beatz HQ by Skrapz	know? / Buying five O's, break it all down to twenty bones / Buy a one brick of skunk, mash it	https://genius.com/Skrapz-beat2beatz-hq-lyrics
2009	Snoop Dogg	That's Tha Homie by Snoop Dogg	Zone 6, soul food, no sushi mayne / Cookin up the whole thing for Snoop Dogg and Gucci Mane / My homegirls	https://genius.com/Snoop-dogg-thats-tha-homie-lyrics
2010	Doughboyz Cashout	Grind 2 Shine by Doughboyz Cashout	on some foreign shit / Use to cop hard Oz, hoping for a Brick / 19 years old, I was paying Mortgage	https://genius.com/Doughboyz-cashout-grind-2-shine-lyrics
2010	Gucci Mane	Dopeman by Gucci Mane	my work / I got a trick up my sleeve / Got a 5 grand plate quarter / Brick up my sleeve / Niggas	https://genius.com/Gucci-mane-dopeman-lyrics
2010	Jeezy	Whippin All of Dat by Jeezy	whipping all of that / Man, niggas want thirty for a brick, man / That’s just like trying to charge a	https://genius.com/Jeezy-whippin-all-of-dat-lyrics
2010	Meek Mill	Bricks by Meek Mill	put them in a dump truck / [?] you bumped up / Thirty thousand that's a brick on me / The nigga steady	https://genius.com/Meek-mill-bricks-lyrics
2010	Meek Mill	Bricks by Meek Mill	shit on me / Thirty thousand, nigga that's a brick / Thirty shots up in this ladder nigga that's a	https://genius.com/Meek-mill-bricks-lyrics
2010	Roc Marciano	Whateva Whateva by Roc Marciano	Lines that I read, foul to the teeth / Filed from a cheap, twenty five thousand a key / Niggas sound funny	https://genius.com/Roc-marciano-whateva-whateva-lyrics
2011	Cory Gunz (Ft. Meek Mill)	YMCMB MMG by Cory Gunz (Ft. Meek Mill)	flow, I move low key / Make a move OT / Get a brick for the low / 95 South get a chick	https://genius.com/Cory-gunz-ymcmb-mmg-lyrics
2011	D. King (rapper)	Supposed to Be by D. King (rapper)	m just trying to keep them things around me / 'Cause bricks go for 11-5 in Dade County / D. King	https://genius.com/D-king-rapper-supposed-to-be-lyrics
2011	Future (Ft. Young Scooter)	We On Top by Future (Ft. Young Scooter)	though / Brick on top of brick they go for 28 for / Bales on retail, 400 I let 'em go / All	https://genius.com/Future-we-on-top-lyrics
2011	Money Gang (Ft. FBG Brick, FBG Dutchie & Reese G)	Work by Money Gang (Ft. FBG Brick, FBG Dutchie & Reese G)	eat, I'ma tell you what the plate cost (What?) / Thirty for a brick and ten percent when you take	https://genius.com/Money-gang-work-lyrics
2011	Pusha T	Speakers Going Hammer (Freestyle) by Pusha T	niggas free to go / It was all good just a key ago / Price for the 20 all I need to	https://genius.com/Pusha-t-speakers-going-hammer-freestyle-lyrics
2011	Skrapz	More Doe by Skrapz	know? / Buying five O's, break it all down to twenty bones / Buy a one brick of skunk, mash it	https://genius.com/Skrapz-more-doe-lyrics
2011	Trae tha Truth (Ft. Meek Mill & Pusha T)	So Far To Go by Trae tha Truth (Ft. Meek Mill & Pusha T)	of Hard Knocks, made the honor roll / 7 grams to a key, I was on a roll / Haters couldn't	https://genius.com/Trae-tha-truth-so-far-to-go-lyrics
2012	CyHi	Changed by CyHi	dimes for the low / I used to get the whole thing for the 55 / 29 for the spliff, 25 for	https://genius.com/Cyhi-changed-lyrics
2012	DJ Khaled (Ft. Ace Hood, French Montana & Mavado)	Suicidal Thoughts (Remix) by DJ Khaled (Ft. Ace Hood, French Montana & Mavado)	blocks, dark for the have nots (Ha) / My homey turned a hundred grand twenty five bricks (P) / Caught doin a	https://genius.com/Dj-khaled-suicidal-thoughts-remix-lyrics
2012	Fredo Santana (Ft. Ballout)	Up Them Poles by Fredo Santana (Ft. Ballout)	bang) / My whole team got 30's (30's), two keys for the forty (40) / Smoking dope got me coughing	https://genius.com/Fredo-santana-up-them-poles-lyrics
